,text,intent,slots,pattern_id
652, آقایون سران مملکت زندگی من رو به نابودی کشیده‌شده‌و چیزی برای از دست دادن دیگه ندارم آیا صدای منو میشنوید من و خانواده من در فقر به سر می‌بریم و هر بار به چهره مادرم نگاه میکنم و صد بار میمیرم و دوباره زنده میشم شما جواب دل مادرم و بیکاری من و پدرم رو بدید و سر سفره ما نان بیاورید و آرامش رو به خونه ما راه بدید,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3500652
653,این شیر و خورشید نماد ملی کشور ایرانه اگر به غیر از این پس ایرانی نیستی,offensive,o o o o o o o o o o o o o o o o,3500653
654,آخوند مفت خور,offensive,o o o,3500654
655,تورو قران تو به اون درخت نده یوقت دیدی ازشانس عن ما بجای میوه ، اخوند ازش درومد,offensive,o o o o o o o o o o o o o o o o o o,3500655
656,دوست عزیری که به دولت ایا همه مشکلات رو دولت باید حل کنه ما چه قدمی برای حل مشکلات برداشتیم اصلا خود شما کدوم وسیله خونتون یا لباسای تنتون ایرانیه,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3500656
657,پول نفت سهم این بی‌بوته‌های بی‌پدر تبلیغ دین و قناعت می‌کنند قایمکی اونطرف اب عشق وحال می‌کنند لعنت به اجدادتون نجس زادگان زنا زاده,offensive,o o o o o o o o o o o o o o o o o o o o o o o o,3500657
658,هیچوقت این نسل نمیبخشت ، ریدین تو ارزوی چهارتا جوون ، همرو کردین زیر خاک یا بالای‌دار ، یروزی جبران می‌کنیم به نحو احسن باشه داش حسن ، با ارزوی گوه‌ترین‌ها برات که گوه‌ترین هارو برای ما خواستی,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3500658
659,تاحالا کجا سپاه حقتو خورده هرجا دولت گند زده سپاه جورش کشیده هرجا جنگ بوده سپاه پیش قراول بوده سینه سپر کرده کمی بصیرت,offensive,o o o o o o o o o o o o o o o o o o o o o o o o,3500659
660,تا کی میخواین ملت و با این دروغا فریب بدین این مملکت کجاش درسته الان که دلار میره بالا هی مکدر میشین این از وضع بازار و اقتصاد و کشور,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3500660
661,فعلا که شماها کل و ایران و دارید از گرونی کم کم میکشید کی جواب شماها رو بده اونا شهید شدن راحت شدن از این گرونی,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o,3500661
662,اقای روحانی حتما بدهید دیگر به شما اعتماد و علاقه ندارم شاید استعفای شما لااقل برای خودتان آرامش بخش باشد همین,offensive,o o o o o o o o o o o o o o o o o o o o o,3500662
663,سلامت و تن باشید هم شما و هم‌آقای خامنه‌ای,offensive,o o o o o o o o o,3500663
664,هرچند این درد بسیار عمیق‌تر است اما در بازارسرمایه وبورس هم تکرار روزانه این روزها شاهد همچین تلخی هستیم,offensive,o o o o o o o o o o o o o o o o o o o,3500664
665,آقای رئیسی تو رو جون بچت فکر این سکه‌ها باش ما‌ها چطوری مهریه بدیم یکم فکر باش,offensive,o o o o o o o o o o o o o o o o o,3500665
666,دزدان اقتصادی تاوقتی یه گردن کلفت پشتش نباشه نمیتونه دزدی کنه اینوبدونید اگه دست خوده روحانی توکاردزدی نبود هیچکدومشونم نمیتونستند کنند به حول قوه الهی,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o,3500666
667,آقای رئیسی اگر بخواهیم گردشکری را رونق دهیم به اوج موفقیت میرسیم جون همه ارزوی دیدن ایران دارند و مشکلات گردشکری باید حل شود تبدیل بول وخرید جا وهمه مشکلات باید حل کردد تا ارامش کردشکر فراهم شود,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3500667
668,ایرانی جماعت چیزی به اسم فرهنگ ایرانی میدونه چیه,offensive,o o o o o o o o o,3500668
669,به داد مردم کرمانشاه برسید آقای وزیر اقتصاد,offensive,o o o o o o o o,3500669
670,کیر هشتادملیون ایرانی تو زن بچه‌ی هرچی اخوند بسیجی مأور سپاهی ارتشی ,offensive,o o o o o o o o o o o o,3500670
671,مگه تو جامعه عدل علی فسادم هست وا من که باور نمیکنم اینا که فساد مگه میشه مگه داریم,offensive,o o o o o o o o o o o o o o o o o o o,3500671
672,بزار این رژیم به پایان برسه من موندم مثل سگ میخواین تو کدوم سوراخ قایم شین,offensive,o o o o o o o o o o o o o o o o,3500672
673,از خون سگ حرومتر باشه این پولای مردم واسه تو وخانواده‌ی حرومزادت که به اسم جمهوری اسلامی مردومو میچاپیدو میرید دنبال کثافت کاری زاده‌ها ، تخم حرموما ,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o,3500673
674,آفای رئیسی به هیچ کدوم از وعده هاتون نتونستین عمل کنید وضعیت جوری که داره میش میره تا قبل عید مردم داخل خود کشور به شورش میوفتن,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o,3500674
675,دست ب خشتک‌داری ب میلیون حکومت میکنی ک چی بشه,offensive,o o o o o o o o o o,3500675
676,آقازاده حرمزاده نجس ,offensive,o o o,3500676
677,واقعا روت میشه بخندی یه ملت افسرده داریم خنده‌های تو مثل خنجری به قلب هر ماست,offensive,o o o o o o o o o o o o o o o o,3500677
678,زنده باد ارتش ایران پاک ومیهن پرست ن پول پرست وفاسد مث گرگای ک باتظاهر چپاول میکنن,offensive,o o o o o o o o o o o o o o o o o,3500678
679,چرا باید اینقدر گرانی و بی‌کاری بشه لطفا یکم توجه جدی داشته باشین دیگر خسته شدیم,offensive,o o o o o o o o o o o o o o o o,3500679
680,خاک برسرتون که جون به جونتون کنن عقب مونده‌اید ینی خاااااک وقتی بااصالت میره و خمینی پاپتی میاد بجاش همین میشه,offensive,o o o o o o o o o o o o o o o o o o o o o,3500680
681,اگر قرار‌بود تحریم و تهدید آمریکا اینطور توی سر پول ملی بزند ، کره شمالی و سوریه باید خیلی بدتر از ایران می‌بود ,offensive,o o o o o o o o o o o o o o o o o o o o o o o,3500681
682,روحانی کاری کرده الان یکی میمره میگیم راحت‌شده‌یکی عروسی می‌کنه از صد تا مرگ براش بالاتر از چون از پس این گرونی ادم از خدا می‌خواد,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o,3500682
683, به « دستگاه‌های دولتی » دستور داده‌ام تا همه بنگاه‌های اقتصادی خود را به بخش خصوصی و مردم واگذار کنند,offensive,o o o o o o o o o o o o o o o o o o o o,3500683
684,آقای رئیس جمهور اردیبهشت یادتونه روحانی مردم حق انتخاب دارند نزدیک هزار نفر از کار بیکار کردید وقتی حق انتخاب ندارم دیگر رای نمیدهم,offensive,o o o o o o o o o o o o o o o o o o o o o o o o,3500684
685,آقای رئیس جمهور تاوان همه‌ی اینارو میدی وقتی پول مملکت رو دزدیدی که کارگرای شهرداری ماه ماه حقوق نمیگیرن بچشون میخواد گرسنه بخوابه کارگری که شب تا صب سگ دو میزنه بعد اینقد پول مملکت کم‌شده‌که میخواد اخرش کار کنه نسیه چون پول کمه پول نیست,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3500685
686,اقای روحانی چرا در شرایط فعلی کشور از ابسوز اقای جاسمی استفاده نمیکنید و بنزین رو صادر کنید,offensive,o o o o o o o o o o o o o o o o o o,3500686
687,بی‌شرف ما داریم داخل اهواز از دود خفه میشیم یه کاری اخه آدم انقدر بی‌شرب انقدر بی‌قیرت حیف اون رای که پدر من به تو داد بی‌شرف,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o,3500687
688,تو اگه به حرف امام عمل می‌کردی و به حرف‌های رهبر گوش میکردی الان ایران بهشت‌بود مرگ حسن روحانی,offensive,o o o o o o o o o o o o o o o o o o o,3500688
689,یه سلامی هم بکنیم به آقای روحانیداداش سوراخ و گرفتی کلید و کردی تو باسن ملت هی‌داری مییچرخونی مردیم از بی‌پولییی و فقط زیر فشار دولت حق ملت این نیست,offensive,o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o,3500689
